"t" "p" "padj"
"1554712_a_at" -2.7900282224779 0.00623130298423471 0.0150606791898374
"1554714_at" -3.81215411304754 0.000212867830208114 0.000851298663075438
"1554715_at" -0.671182586728747 0.50355782075616 0.582608809929984
"1554716_s_at" -1.30313333263372 0.195026206536555 0.266827647378049
"1554719_at" -1.18404907143726 0.239022503373829 0.315754647447026
"1554722_at" -1.3773765843288 0.170805274664841 0.239357167411493
"1554723_x_at" 0.88243434444959 0.379209267446363 0.461844761692635
"1554724_at" -0.571214324552883 0.569148409440214 0.643565738099941
"1554725_at" -2.1936835056335 0.0302292273113651 0.0565404409669896
"1554726_at" -0.132119271302571 0.895095031845509 0.919462071764264
"1554728_at" -2.04537510437866 0.0429309696917352 0.0758626067247032
"1554730_at" 1.73323126220257 0.0859441845661803 0.135019938756789
"1554732_at" -5.66912550147933 9.75759905929446e-08 8.29966375802553e-07
"1554736_at" -2.40846350065132 0.0175284144097975 0.0358212853198289
"1554737_at" -1.36976658335347 0.173283671705228 0.242248847959155
"1554739_at" -1.6509855202854 0.101472708450672 0.155051528442497
"1554740_a_at" -1.9177786501915 0.057389734922766 0.0966595526151664
"1554741_s_at" 11.5389527688703 1.64288445577061e-19 6.49180745546046e-18
"1554742_at" 1.51994887372328 0.132213009908684 0.193526597001513
"1554743_x_at" 1.08185453886137 0.28274780684066 0.362942838546551
"1554744_at" -2.06570610263816 0.0410134814980189 0.0730297035221135
"1554745_at" -2.76136638589874 0.00669053498267223 0.0160006731261698
"1554747_a_at" 1.89897434229607 0.0602075180760876 0.100537908424076
"1554748_at" -0.482296699086231 0.630630038021962 0.699342944826305
"1554749_s_at" -2.69456783329551 0.00798315656570808 0.0185152653845866
"1554751_at" 3.99999890851432 0.000123380780961917 0.000530415448928516
"1554752_a_at" -2.85875557251732 0.00497532991120573 0.0124495469048018
"1554755_a_at" -4.72983117616321 5.81461315322846e-06 3.51386978992936e-05
"1554757_a_at" 2.81655779980316 0.00570107902431612 0.0139794099410967
"1554758_a_at" 1.04631621101375 0.297632737306052 0.378382831054464
"1554759_at" -5.29507473135644 5.18494374611915e-07 3.89639083376863e-06
"1554761_a_at" -1.55760225726462 0.122020052320129 0.181037140048337
"1554763_at" -3.08401845394683 0.00251245102072364 0.00699817653596046
"1554764_a_at" 0.844047222299538 0.400788853477941 0.483117522969702
"1554765_a_at" -4.51044067032003 1.53097995020386e-05 8.39456756336292e-05
"1554766_s_at" -3.75437129350898 0.000276462148854004 0.00106530113367458
"1554767_s_at" 0.827313890022555 0.409617737078131 0.49170306172646
"1554768_a_at" -4.26374664826267 4.10364988937007e-05 0.000201615881134629
"1554769_at" -0.231977366316402 0.816923887116371 0.857220494473479
"1554770_x_at" 0.458333810699496 0.647467355822832 0.713804971668733
"1554772_at" -3.10898006046885 0.00230518520883346 0.00650938940305921
"1554773_at" -3.18983105473686 0.00180039901901696 0.00527762626957839
"1554776_at" -0.475495771132698 0.635260482135705 0.703475840855757
"1554777_at" -2.90613002255337 0.00436170270833787 0.0111294967534727
"1554778_at" -2.13347026120538 0.0349369214913714 0.0638214738544025
"1554779_s_at" 0.84769094824598 0.398909942385004 0.48132334593182
"1554780_a_at" 3.11325140408009 0.00233009713954152 0.00656662394050267
"1554781_at" -3.64492687238537 0.000383633299493191 0.00141205438495441
"1554782_at" -2.21564351934938 0.0286343136675748 0.0540218387397912
"1554784_at" -2.53268696948478 0.0124949723777614 0.0269746727931483
"1554785_at" 0.644728924121117 0.520344401052041 0.59842640395709
"1554786_at" 1.94813109812914 0.0544835919283832 0.0926077064320682
"1554787_at" -1.94848060662313 0.0536998104993076 0.0914927660167699
"1554789_a_at" 4.08541638475323 9.03609624692045e-05 0.000404740860964061
"1554790_at" -1.23185281676268 0.220465029397427 0.295325358338327
"1554793_at" -1.1872231454102 0.23747625117197 0.314043106645161
"1554794_a_at" -2.01104632752219 0.0466016025189624 0.0812137655334782
"1554795_a_at" 1.40516225590135 0.1624802598406 0.229703890989514
"1554796_at" -1.7926797322476 0.0757254864215386 0.12172861655337
"1554797_at" -1.30860567728975 0.193058670367742 0.264584406484714
"1554798_at" 1.24611857637222 0.215792037307329 0.290051846353448
"1554800_at" -0.397369695858934 0.691925415920896 0.753070497681982
"1554801_at" 1.19349402538102 0.235770456445859 0.312236439323089
"1554803_s_at" -1.39051779663849 0.166743693737632 0.234636163298158
"1554804_a_at" -3.58461975669497 0.000481880223132947 0.00172238702388438
"1554805_at" -4.1649199479431 6.32179905696233e-05 0.000296292599443075
"1554806_a_at" -0.247241121681705 0.805106263322718 0.847364698898193
"1554807_a_at" 1.69656670185065 0.0921454345863897 0.143080469583982
"1554808_at" -1.7987597189472 0.0747272177267891 0.120433656084342
"1554809_at" -3.13997412556076 0.00208534865224506 0.0059844368132558
"1554810_at" -1.67352690881367 0.0966419021791588 0.148855993940908
"1554812_at" -2.16416029755053 0.0324610916966544 0.0599942084147872
"1554813_at" -3.14253459203581 0.00207235122618066 0.00595329744686781
"1554814_at" -1.65516527373859 0.10048418509036 0.153821778438827
"1554816_at" -0.348708725887662 0.7279661091594 0.7833809315634
"1554818_s_at" 2.39407651600342 0.0184263739816887 0.037351895547825
"1554820_at" -2.1618918864587 0.0324300116628981 0.0599592420124621
"1554821_a_at" 0.687684281144327 0.493043535424521 0.57272864282252
"1554822_at" -1.62035651466882 0.108036132836528 0.163511193926929
"1554824_at" 0.482901478269301 0.630111970471241 0.698855753303207
"1554825_at" -1.95891067727122 0.0526945451530952 0.090077446787958
"1554826_at" -3.87890781615107 0.000169905421102718 0.000699077706206131
"1554827_a_at" -3.72210946813001 0.000312429767679548 0.00118325034998981
"1554828_at" -2.21278265212259 0.0286966401427218 0.0541233171681945
"1554830_a_at" -2.17575436793142 0.0317430377912841 0.0588730795782092
"1554831_x_at" -0.421750340646809 0.674030195969643 0.737333000377655
"1554833_at" -2.82256149716573 0.00554941245010757 0.0136649008086967
"1554834_a_at" 5.70350584327008 9.25697352834047e-08 7.90262024471159e-07
"1554835_a_at" -4.29814509842091 3.64772895620175e-05 0.000181649615566662
"1554836_at" 0.691937043339946 0.490392720893804 0.570218669405847
"1554837_a_at" -1.18863880774796 0.237072406314891 0.313637855703834
"1554839_at" -1.55818111133646 0.122086240511801 0.181129285279544
"1554841_at" -1.88054470864837 0.0623687042081421 0.103510377328446
"1554844_at" -1.55935576486739 0.121775104179907 0.180716013911556
"1554846_at" -2.25664849774858 0.0257400983088893 0.049399570212653
"1554847_at" -1.5986377797234 0.112854354250762 0.169501166690728
"1554849_at" -1.61001146152582 0.109868096086878 0.165841103607565
"1554850_at" -2.89059743519838 0.0046236550346468 0.0116921980945094
"1554852_a_at" -3.60409170436253 0.000467008007659869 0.00167706403980794
"1554853_at" -0.695600707987605 0.487932848560094 0.56787715471187
"1554855_at" -2.00493553143665 0.047093473181956 0.0819486636778675
"1554857_at" 0.866713050661869 0.387798202942962 0.470333039674044
"1554860_at" -2.49075407554827 0.0140055358565991 0.0296557548139804
"1554862_at" -1.30790730186516 0.193237333593927 0.264788373216111
"1554863_s_at" 10.1350466601987 2.32650931545499e-16 6.26829695648545e-15
"1554865_at" -2.70699695843391 0.00771304765036007 0.0179979223581389
"1554866_at" -0.775139144097305 0.439918847346023 0.521279576249827
"1554867_a_at" 7.93393504429306 3.83206624929963e-12 6.04507429124319e-11
"1554868_s_at" 1.5053314127569 0.134875943068705 0.196743038482422
"1554869_at" -3.385107999673 0.000972375597079857 0.00313698052493047
"1554871_at" -1.15344525839906 0.251088747800047 0.32897526303189
"1554872_a_at" -1.79481224729248 0.0750230665166561 0.120778862889153
"1554873_at" -2.55937554738634 0.0118035697261698 0.0256971097707301
"1554874_at" -1.51881556904769 0.13140838367284 0.192545716542258
"1554875_at" -2.88742341701426 0.00458083757973414 0.0116037599954734
"1554876_a_at" -1.64617696172505 0.102481634272577 0.156365543306236
"1554878_a_at" -3.54848592626383 0.000561389771871092 0.00196821293567036
"1554880_at" -2.41102571668913 0.0174567497244239 0.0356921043763379
"1554882_at" -1.50615714192956 0.134854590023767 0.196724824363217
"1554883_a_at" -2.66299473247321 0.00883070473839565 0.0201213105399901
"1554884_at" 0.71116095782959 0.4783222890985 0.558773010549833
"1554885_a_at" -2.68800050367161 0.0081524370972775 0.0188448401412559
"1554889_at" -0.565217672007042 0.573028407029696 0.646927582606797
"1554891_at" -2.03060023323203 0.0446817308487962 0.0783934564840839
"1554892_a_at" -2.71019831006967 0.00770332242479661 0.0179827940765085
"1554894_a_at" -5.27430849085098 6.18820893785946e-07 4.59123510479039e-06
"1554895_a_at" -7.54978059572862 1.5666451825566e-11 2.29136057929957e-10
"1554897_s_at" -7.06161035756202 2.1767060828386e-10 2.74485173134308e-09
"1554899_s_at" 13.5961384206289 4.11780698444752e-26 3.41822276542128e-24
"1554901_at" -2.44825030702652 0.0156686735676855 0.0326032725108339
"1554905_x_at" 0.981171121408053 0.328900735874646 0.410697868543698
"1554906_a_at" 0.611288377235387 0.54237181970953 0.618874953567521
"1554907_a_at" -3.5280889160355 0.000599272621168782 0.00208113339836944
"1554908_at" -0.440497199181607 0.660406371295511 0.724989677062944
"1554909_at" -1.48599616002159 0.139882655492389 0.202799687580853
"1554910_at" -0.47460723016113 0.635999726954974 0.70413839739941
"1554911_at" -4.317640693565 3.27475801050605e-05 0.000164777624125418
"1554912_at" 1.3019442634743 0.195406834321544 0.267241294203425
"1554914_at" -4.74494279649918 5.81900441477074e-06 3.5160446746385e-05
"1554915_a_at" -3.48770017453982 0.00070022318760874 0.00237375125669502
"1554916_a_at" -3.00142438280895 0.00328713872570772 0.00878345161397483
"1554918_a_at" 2.73811508491727 0.00718744433119679 0.0169605340173814
"1554920_at" 0.294880904756713 0.768633748915826 0.817332980473504
"1554921_a_at" 1.87648455269737 0.0641125537765932 0.105935156904838
"1554922_at" -1.65389993642645 0.100941449519204 0.154377970788029
"1554927_at" 1.28668949653955 0.201228798197916 0.273861495431286
"1554929_at" -1.03747477235429 0.301771008783076 0.382821284012264
"1554930_a_at" -3.96986635859155 0.000121714002831077 0.000524221962110941
"1554931_at" -2.76065878016326 0.00669468212433946 0.0160080029780991
"1554932_at" -0.943471769567402 0.347209894246749 0.429825244828301
"1554933_at" -0.242679937847197 0.808668488780583 0.850125895847963
"1554934_at" -2.77861383151926 0.00632587599608475 0.0152527030714117
"1554937_x_at" -2.23775934230889 0.027348124439436 0.0519909614428914
"1554938_a_at" -5.23658107129264 8.65880793353609e-07 6.24771710651486e-06
"1554940_a_at" -6.42846566658602 2.76659522794719e-09 2.98396297820521e-08
"1554941_at" -1.1994771085481 0.232583807394196 0.308796530925334
"1554942_a_at" -2.2107178162135 0.0287794652982586 0.0542495549301314
"1554943_at" -1.94256422626051 0.0549774996541201 0.0932971259761971
"1554945_x_at" -2.22121966445793 0.028520700757887 0.0538587749754422
"1554946_at" -2.43289178582191 0.0166956088662208 0.0343774137366502
"1554947_at" 0.297794603243805 0.766404353661256 0.815411748195028
"1554948_at" 6.61174721593136 2.70610212112951e-09 2.9245806533152e-08
"1554949_at" -3.55438557367956 0.000586935702609869 0.00204372817037923
"1554950_at" -2.41860371103973 0.017070916836089 0.0350509871646053
"1554951_at" -0.161554949501065 0.871922015308983 0.900766853595384
"1554952_s_at" -1.96836147288617 0.0513106847242633 0.0881635419592343
"1554953_a_at" -3.04136982035397 0.00289453138012789 0.00788585645832361
"1554954_at" 0.208824682853179 0.83493445675983 0.871564726387144
"1554957_at" -2.37440011036976 0.0191479460715482 0.0385731844436603
"1554958_at" 0.538644522081807 0.591128213042074 0.663697453476256
"1554960_at" -1.98493167053784 0.0493894538959028 0.0853382531201109
"1554961_at" -1.90668113167655 0.0588223625028765 0.0985964469315232
"1554962_a_at" -5.51043917593531 1.86017845255093e-07 1.51483977446187e-06
"1554963_at" -0.177984816077583 0.85906141644506 0.890391737457437
"1554964_x_at" -1.16447849679169 0.246494235043837 0.323911921586966
"1554965_at" -0.184675991140976 0.853814043396945 0.886191212086605
"1554966_a_at" 13.7156413020315 5.98481803939464e-26 4.85514260508477e-24
"1554967_at" -1.24181947337437 0.216814045805702 0.291205038972972
"1554969_x_at" -2.56294750299971 0.0118398148752714 0.0257609552887415
"1554970_at" -1.20390302555476 0.230877064154578 0.306962180065299
"1554971_at" -0.641910813980857 0.522175592461694 0.600138610549083
"1554972_at" -3.78164566675087 0.000259685532075966 0.00101002586145492
"1554973_a_at" -4.64243482989151 8.2902055209162e-06 4.83159797728732e-05
"1554976_a_at" -1.77401388775024 0.0787599238520992 0.125600935130342
"1554977_at" -4.16477062048047 5.67011042348698e-05 0.000268316880821136
"1554978_at" -2.9080387307922 0.00429015895235807 0.0109802632086105
"1554980_a_at" 0.935363928597489 0.351518296123422 0.434115117179028
"1554981_at" -1.65199202721672 0.10119594669453 0.15469318391321
"1554982_a_at" -3.57706807605694 0.000487199716196103 0.00173907286298662
"1554983_at" -2.87822164783524 0.00468938169945464 0.0118354745144636
"1554984_a_at" -3.29003888578109 0.00131164133981939 0.00403634427562312
"1554985_at" -4.80144154467452 4.26675044367727e-06 2.65960178309002e-05
"1554986_a_at" 1.49828813345757 0.136758197403747 0.199042310362693
"1554987_at" -3.23087757471939 0.00157289018830631 0.00470023396354485
"1554988_at" -2.02372080585002 0.0453746926412111 0.079365470475118
"1554989_at" -3.89538521415488 0.000157883975663499 0.000655940587966275
"1554994_at" -1.12453203816443 0.263130179691784 0.34212551565598
"1554996_at" 0.0327606745189108 0.973922970234297 0.980062856977729
"1554997_a_at" 1.77249968505545 0.0791586204340365 0.126114378406648
"1554999_at" -0.696205244383885 0.48809749824174 0.568002280387922
"1555000_at" -1.824727288411 0.0706621696421724 0.114967873354528
"1555001_at" -2.1587209940545 0.032928956401232 0.0607273892571138
"1555002_at" -2.03980672102226 0.0434007520677685 0.0765373116483418
"1555003_at" -1.90399424966085 0.059263280857021 0.0992230639914845
"1555006_at" -3.31379295269803 0.00124504254720664 0.00386517161272525
"1555009_a_at" -1.69200326242909 0.0930575419720537 0.144239352579897
"1555011_at" -2.81309603715355 0.00570249470494844 0.0139821086601882
"1555014_x_at" 0.177759910337783 0.859184589197731 0.890446458614029
"1555015_a_at" -0.612521681412862 0.541508883018757 0.617978003393615
"1555016_at" -1.37117506486251 0.173290930284471 0.242251363493476
"1555018_at" -1.09191058932688 0.277038894682331 0.356863797251834
"1555019_at" -5.18422363785542 8.00092145785611e-07 5.81081652524329e-06
"1555020_a_at" -3.37804086155138 0.00101436983423169 0.00325048103654183
"1555022_at" -3.81816767554613 0.000209147772192188 0.000838385943182324
"1555024_at" -1.1344750420443 0.258901197092535 0.337368315645188
"1555025_at" 0.316556790662577 0.752109255321714 0.803284110063085
"1555027_at" -0.735130399519536 0.464235651929617 0.545028892620492
"1555028_at" -1.79470547948698 0.0753535681449114 0.12121731385143
"1555031_at" -3.99160348751536 0.00010991527695306 0.00048044625835225
"1555032_at" -1.72803676624884 0.0863401058552438 0.1355363731897
"1555033_a_at" -2.93017400010088 0.00403457739072252 0.0104320225913828
"1555034_at" -1.59742077658573 0.112737084323012 0.169418676288894
"1555035_a_at" -2.72621959867395 0.00731035986183867 0.0172021009051379
"1555037_a_at" -5.42522015791459 4.08600854330272e-07 3.12992627497079e-06
"1555038_at" -0.751412491659455 0.453923624112494 0.534875084840062
"1555039_a_at" 2.02635282814227 0.045207894879934 0.0791111418604413
"1555040_at" -1.37047026805129 0.173379477964908 0.242332936340363
"1555041_a_at" 0.617775320304891 0.537829828663156 0.614696302656147
"1555042_at" -4.45378021688435 1.87978084273203e-05 0.000100730920053416
"1555043_at" -1.04258652129353 0.299061571635 0.379851081698575
"1555044_a_at" -2.34285112233591 0.0209333124331804 0.0415659450162152
"1555046_at" -1.42741918908028 0.156067031779649 0.222205362570088
"1555048_a_at" -2.04639302953055 0.0428338722692767 0.0757150837231654
"1555049_at" -2.67720030986479 0.00851829056619605 0.0195350299577587
"1555051_at" -3.256004375975 0.00148475381699645 0.00447686013652358
"1555052_a_at" -2.79010317396276 0.0061103443590407 0.0148116471949209
"1555053_at" -2.39229045023303 0.0184412612807061 0.0373752440891222
"1555055_at" -0.841191190816811 0.401850494509297 0.484173654462397
"1555056_at" -4.57687906170001 1.16847778282116e-05 6.57926679516419e-05
"1555057_at" -1.60682867945045 0.110916736897068 0.167117010722782
"1555058_a_at" -2.18102144349799 0.0313921602841624 0.058332025987593
"1555059_at" -4.90692152315621 2.97674597270596e-06 1.91522549715567e-05
"1555060_a_at" -3.76737830115432 0.000257617130683897 0.00100296193841884
"1555063_at" -3.23875866080536 0.00156649256150015 0.00468448732506026
"1555068_at" 0.131817330467857 0.895360416968404 0.919692102103491
"1555071_at" 3.33508077036269 0.00116465539389073 0.00365137650868313
"1555073_at" -0.699601918960801 0.485582306422827 0.565675597172974
"1555074_a_at" -3.03244804271383 0.00294142715146518 0.00799202974811825
"1555076_at" -4.51386558403854 1.42093353396544e-05 7.84643175332461e-05
"1555078_at" -3.77333012128863 0.000255897266777467 0.000997316108664159
"1555079_at" -2.06735058249785 0.0408289560963018 0.0727456366309093
"1555083_at" -4.67902244017404 9.20078158231021e-06 5.30860333786264e-05
"1555085_at" -0.233590176387141 0.815698693297046 0.856177815716735
"1555088_x_at" -0.0890303284799739 0.929216445776671 0.945897855996944
"1555090_x_at" -2.52921938031804 0.0128586199642557 0.0276494287403134
"1555091_at" -1.22154904414808 0.224360331350044 0.299739655873635
"1555092_at" -3.02061530801395 0.00307528240278508 0.00829982098428341
"1555096_at" -2.48778302074762 0.014187724857359 0.029971450563901
"1555098_a_at" -3.31747634799034 0.00119895187382057 0.00374250769560973
"1555099_at" -3.03060336159217 0.00301496716958341 0.00816285345639194
"1555100_at" -1.431552488475 0.154872932420159 0.220795681300024
"1555102_at" 3.56421184504736 0.000598255947956726 0.0020780906215718
"1555103_s_at" 5.53464908697782 7.49742183010222e-07 5.48102296063898e-06
"1555105_a_at" 0.431933368562723 0.666661374224242 0.730627277876037
"1555106_a_at" -0.93510668320097 0.351575395944088 0.434173550636432
"1555107_a_at" -1.52966860727798 0.128598722741263 0.18905937985832
"1555108_at" -1.67208143299719 0.097177856298643 0.149560135027652
"1555110_a_at" -3.88860571364118 0.00016495170813839 0.000681348975950949
"1555111_at" -0.326226390409611 0.744919476298644 0.797582380522435
"1555112_a_at" -0.834901709742848 0.40551195488786 0.487764095146611
"1555113_at" -1.08812551207236 0.279015188715013 0.358951062512066
"1555114_at" -3.24278399683323 0.00151548033734103 0.00455496071318803
"1555116_s_at" 2.93139304755928 0.00428382954558721 0.0109684920711691
"1555117_at" -0.683906765266824 0.495552861426614 0.575116597599278
"1555118_at" -1.94905607376257 0.0534732572526831 0.0912013141128378
"1555122_at" -1.66134732755416 0.0994580861606872 0.152482468676772
"1555123_at" 3.85027848498185 0.000227833978900768 0.000903174273157189
"1555124_at" -3.36561906290783 0.00103378382316029 0.00330172428046193
"1555125_at" -3.25324634245355 0.00152406855735162 0.00457705348081202
"1555127_at" 0.455533066013535 0.649535243608416 0.71562247523707
"1555129_at" -3.07995934987396 0.00256616367322353 0.00712466451850681
"1555130_at" -3.40132301075923 0.000929267308727833 0.00302119106343304
"1555131_a_at" 2.04874484882254 0.0430597480852653 0.0760417192487922
"1555133_at" -0.936645692899638 0.351639356356151 0.434240453005627
"1555135_at" -3.22278006871801 0.0016705596787157 0.00495296891447912
"1555137_a_at" 6.00732726948884 2.67982335804452e-08 2.48416882208535e-07
"1555139_a_at" -3.74199860570906 0.00028365193283583 0.00108846891383517
"1555141_a_at" 0.148093435488626 0.882495915448531 0.909129570470774
"1555142_at" -1.04546828576674 0.297738020122452 0.378494990773592
"1555144_at" -0.103159028396264 0.918024634038801 0.937136948135997
"1555145_at" -0.881014622020533 0.380478803824669 0.463126698478156
"1555146_at" 0.921153256052378 0.359153487006276 0.441660128539242
"1555148_a_at" -0.696117219471543 0.487588179886631 0.567520668392636
"1555151_s_at" -3.92033539096728 0.000142728573884057 0.000600868983355687
"1555153_s_at" -0.475100543700677 0.635712824132423 0.703875332085681
"1555154_a_at" 12.911333865516 8.57879222140859e-23 4.89310931651679e-21
"1555155_at" -1.32277297722288 0.188381694527659 0.25939992189095
"1555157_at" -5.32298924716587 4.42651619176005e-07 3.37097401766522e-06
"1555158_at" 2.65477751936519 0.00905900407263263 0.0205507543440045
"1555159_at" -2.51379632857815 0.0131928533730954 0.0282490285867163
"1555162_at" -5.17478625535131 9.14206467180445e-07 6.55802004221343e-06
"1555163_at" -1.75626711231045 0.0814386178589012 0.129079496642095
"1555164_at" -2.95834357654546 0.00381806026805175 0.00996215819337899
"1555165_a_at" -4.91368167338158 2.80266350754294e-06 1.81162699413282e-05
"1555166_a_at" -5.12815819615089 1.0346090524415e-06 7.34337439252908e-06
"1555167_s_at" 0.236886509063354 0.813213867268165 0.854094941185412
"1555168_a_at" -2.98373030875184 0.00339505014871315 0.00902560210574802
"1555169_at" -2.71026960512311 0.007656197405905 0.017890666660718
"1555171_at" -3.51858291784244 0.000625231546736361 0.00215645281630735
"1555173_at" -9.12446945102001 1.35883965189559e-15 3.30221848591823e-14
"1555174_at" -1.09111708941952 0.277409256723465 0.357267258800129
"1555175_a_at" -5.5984078655583 1.21329995987674e-07 1.01681181717716e-06
"1555176_at" -3.17226403996906 0.00191768005714673 0.00556772131221449
"1555177_at" -2.27989113345694 0.0243078588415152 0.0470599553288354
"1555179_at" -3.6967092108224 0.000340452236901887 0.00127586926885578
"1555180_at" -2.08616311698306 0.0389646266728879 0.0699173193938294
"1555181_a_at" -3.83758910937574 0.000214903256322514 0.000857969590581338
"1555183_at" -0.985641065426258 0.326540434980215 0.408440166932014
"1555185_x_at" -0.553845285778436 0.580779325144972 0.654047369640345
"1555186_at" -3.3233957899446 0.00116974709633871 0.00366552696843658
"1555187_at" -3.31500741079718 0.00119243342738488 0.00372609205972846
"1555188_at" -2.77443724800433 0.00660546975565342 0.0158399200436163
"1555189_a_at" -3.32356178903794 0.00118772457788918 0.00371451674845532
"1555192_at" 0.460870399206155 0.645805154964756 0.712397239455119
"1555193_a_at" -0.543999933552817 0.587414079909959 0.660262412827184
"1555194_at" -2.43661094195237 0.0163435300929269 0.0337668380609756
"1555195_at" -2.16801410185587 0.0322068990780609 0.0596063371810048
"1555196_at" -4.34018447909949 3.12003577410325e-05 0.000158085850052331
"1555197_a_at" -3.02698374138171 0.00302316799363616 0.00818006583643929
"1555198_x_at" -1.5474766720143 0.124568290724132 0.18422655893629
"1555199_at" -2.71712786956884 0.00747051500008986 0.0175241371850181
"1555201_a_at" -2.61309464257332 0.010040668379657 0.0224099516822895
"1555202_a_at" -1.83744203903308 0.0684088774989787 0.111917171905332
"1555203_s_at" -8.48094749308714 1.10347005704461e-13 2.11197132776157e-12
"1555204_at" -3.82836020610903 0.000200868007377625 0.000809730907283986
"1555205_at" -2.10446993400489 0.0374313881232403 0.0675924899474562
"1555206_at" -3.91092866193182 0.000150889626054198 0.00063018608528518
"1555209_at" -2.78081085492649 0.00632077231202348 0.0152453246693627
"1555210_at" -0.598080270414248 0.550873625944694 0.626698896356863
"1555212_at" -3.6344552449662 0.000409014808774414 0.00149358394826898
"1555213_a_at" -0.447964236525678 0.654978247458322 0.720331600063521
"1555214_a_at" 4.76501249519317 9.28531392529825e-06 5.35111435630013e-05
"1555215_a_at" -2.02803614439684 0.0450841076722585 0.0789349882799949
"1555217_at" -1.44173567521703 0.151822263834299 0.217221117447913
"1555219_at" -3.74523671464965 0.00029626747783311 0.00113013576281649
"1555221_at" -1.15529143317498 0.25047453990069 0.328286844909269
"1555222_a_at" -2.53599991854485 0.0125188447717287 0.0270117541935943
"1555224_at" -3.96711652062848 0.000123612974781816 0.000531202671470695
"1555225_at" -0.355589927795637 0.722868965927834 0.779142831261783
"1555226_s_at" -2.13618599064989 0.0348833895564403 0.0637462591758448
"1555229_a_at" 16.7197368434781 4.06648827913942e-34 1.06775394903439e-31
"1555230_a_at" -0.888886366857788 0.37601494331614 0.458762836041179
"1555231_a_at" -3.74112266892478 0.000277177548375017 0.00106759428080387
"1555233_at" 10.1125756450226 1.02160245101214e-15 2.52836635603257e-14
"1555235_s_at" -3.22501008312547 0.00163944679093394 0.00487074289172752
"1555236_a_at" -1.69118078784112 0.0933207138513047 0.14456282501611
"1555237_at" -3.99429664556362 0.000111839830047618 0.000487828856679625
"1555238_at" -3.82558574973806 0.00021368568212452 0.00085415192338664
"1555240_s_at" -0.98083639380447 0.328765258379084 0.410574911788249
"1555241_at" 2.02475622833844 0.0449819256655258 0.0788089447018205
"1555243_x_at" 3.11690108262204 0.00235679308814669 0.00662922751562559
"1555244_at" -3.48243706694349 0.000693645873183448 0.00235433192768208
"1555245_s_at" -2.79848012226272 0.00593908178284143 0.0144639017679375
"1555246_a_at" -1.01231456917334 0.313811066922652 0.395157948203538
"1555247_a_at" -1.10830505759251 0.270017313302409 0.349472620830497
"1555248_a_at" -3.48056783727155 0.000679448705610926 0.00231428740493436
"1555250_a_at" -0.69011865851538 0.49133213719954 0.571099447002897
"1555251_a_at" -0.351624339589578 0.725824893692628 0.781607446554318
"1555252_a_at" -3.71419061466117 0.000307077199140023 0.00116605773676523
"1555253_at" 1.74786902375136 0.0839407490222419 0.132373955643839
"1555255_a_at" -4.50945280300753 1.53906860861451e-05 8.43579168815079e-05
"1555256_at" -0.769409093717587 0.443143035714717 0.524329997062729
"1555257_a_at" -3.96328584408677 0.000123543027251166 0.00053096579508673
"1555259_at" 3.35272299396677 0.00106849002163802 0.0033954629554703
"1555261_at" -0.292639117688866 0.77032148353717 0.818617616973488
"1555262_a_at" -0.776352709953826 0.439427012293879 0.520808035857506
"1555263_at" -2.0468246757557 0.0428067056164262 0.075671865703438
"1555264_a_at" -1.42632353004304 0.156411358555535 0.222645603255979
"1555265_at" -1.86768785972354 0.0644433504665436 0.10641438160804
"1555266_a_at" -1.07123385380975 0.286298901363974 0.366723848044209
"1555267_at" -1.89795024966388 0.0604463882287412 0.100861415268496
"1555268_a_at" 2.79284959691719 0.00622005791925968 0.0150359574095521
"1555269_a_at" 0.840297283482639 0.402712342580596 0.485080352931975
"1555270_a_at" 4.53325394869755 1.36835467478888e-05 7.58629918712602e-05
"1555271_a_at" -4.61294760235312 1.02134299178069e-05 5.82471343789593e-05
"1555272_at" -0.945298482372458 0.346242672937868 0.428865031307372
"1555273_at" -2.78344753856963 0.00617796826322621 0.0149496859897842
"1555274_a_at" -3.71828943984705 0.00032577738956746 0.00122657149686544
"1555277_a_at" -0.731056795299979 0.466147380220356 0.546795929084808
"1555278_a_at" -1.74158110010094 0.0840553071086379 0.132531063564021
"1555279_at" 0.52076806042066 0.603558803678767 0.674955820499617
"1555281_x_at" 0.51333340756186 0.608747434913547 0.679626090389281
"1555284_at" -0.404127469596955 0.686814556467359 0.748497867978673
"1555286_at" -4.29023836155388 3.58320698600336e-05 0.000178737421317333
"1555288_s_at" -0.309285701621768 0.757637683367779 0.808060669120924
"1555289_at" -3.96059272598781 0.000128156399826668 0.000548085990970356
"1555291_at" -1.37820399990438 0.170581024598748 0.23910332195873
"1555292_at" -1.30068734921265 0.196133031658056 0.268044449640475
"1555298_a_at" -2.1733915312952 0.0321010804086582 0.0594398718683563
"1555299_s_at" -2.47217244089576 0.0147940632986189 0.0310395536111685
"1555300_a_at" -2.88981729209626 0.00462226365412121 0.0116906964585525
"1555301_a_at" -1.10794834410896 0.270475992543073 0.349933588999646
"1555303_at" 1.69413655869252 0.0926565610932729 0.143738328911518
"1555304_a_at" -0.944944081431479 0.346607101918939 0.429228562549335
"1555305_at" -2.61202721617107 0.010158388060137 0.0226271694693596
"1555306_a_at" -1.3016016841977 0.195586510214455 0.267422881920186
"1555307_at" -3.56633806309656 0.000505008621551429 0.00179550978137526
