"t" "p" "padj"
"202363_at" 21.511657049053 3.27631989290144e-44 5.0160457560321e-42
"202376_at" 2.22256590473197 0.0282442777595086 0.0354152246108171
"202409_at" 8.70539967618117 1.19243032642774e-14 3.11537684259535e-14
"202435_s_at" 15.1777036212698 2.79926586357369e-23 1.42855867904377e-22
"202436_s_at" 17.8158762578919 1.87868005471716e-28 1.5058948501424e-27
"202437_s_at" 18.0693198782112 8.35151312505329e-29 6.87428311529924e-28
"202499_s_at" 11.1485461348304 1.12642710651897e-19 4.31139975020136e-19
"202555_s_at" 15.6503971100732 3.89149141909325e-28 2.96411610081183e-27
"202627_s_at" 9.74264127636973 2.37904333073125e-16 7.12781866800304e-16
"202628_s_at" 9.06825478264557 1.42210639263437e-14 3.68400150105452e-14
"202746_at" 4.45449419503397 1.77695393532089e-05 2.73693810359787e-05
"202765_s_at" 17.8293991904455 2.57068120816063e-34 4.37301436632659e-33
"202766_s_at" 19.9294040280703 1.35291726745349e-41 1.21842137439488e-39
"202888_s_at" 0.617678627826527 0.53785179944478 0.568289237370571
"202917_s_at" 7.90464942862999 1.16904502890635e-12 2.66737397802626e-12
"202920_at" 12.6986868629755 2.93944768613805e-20 1.18117963450849e-19
"202952_s_at" 14.3273073803687 4.12420107394444e-24 2.22329290289047e-23
"202965_s_at" 0.143327418787885 0.886255127431487 0.896798810375153
"202966_at" -0.673464229136299 0.501846918599987 0.535047097755279
"202988_s_at" 8.89202945582656 5.29016584171262e-15 1.41101810168328e-14
"202992_at" 9.65727697110078 1.19156012976048e-14 3.11537684259535e-14
"202994_s_at" 16.7984171807959 1.98531323799626e-33 2.85055674516247e-32
"202995_s_at" 17.7178237042205 2.17135893774678e-36 5.27674687887351e-35
"203000_at" 6.09008441040963 3.42814508295838e-08 6.11712135432317e-08
"203001_s_at" 6.14193825214685 2.99044403631762e-08 5.34856287336715e-08
"203083_at" 17.7120302122388 1.32537436482127e-36 3.43923415684976e-35
"203153_at" 10.8020350762101 2.71676247383071e-19 1.02195659642133e-18
"203240_at" -16.219112705683 4.69073571771222e-29 3.98973132434301e-28
"203290_at" 2.75815344731503 0.006896123822626 0.00909385492888924
"203305_at" 15.4377952858133 5.81217897649066e-28 4.34070537219863e-27
"203382_s_at" 16.1446448249737 7.06413458063021e-30 6.88865607830882e-29
"203404_at" 11.3018679399057 1.01519011453706e-20 4.21207605787597e-20
"203423_at" 8.51190461450448 1.87423446489593e-13 4.54027367999315e-13
"203434_s_at" 3.1217405273063 0.0024891538983966 0.00337845267592659
"203485_at" 11.8112230848865 6.93287604530581e-20 2.7285946594764e-19
"203548_s_at" 2.66857011993432 0.00858561237602481 0.0112635583099349
"203561_at" 13.4763683321269 2.66469145185907e-25 1.57515158795221e-24
"203570_at" 14.752479155043 5.53888879191846e-29 4.65936194528965e-28
"203603_s_at" 17.0532704772766 1.17357843245917e-31 1.37156380159923e-30
"203645_s_at" 15.9137176320208 4.25459347128997e-31 4.68617453564384e-30
"203649_s_at" -2.89115195221088 0.00458417916001077 0.00610293764693607
"203680_at" 4.58867596291201 1.02635958036415e-05 1.6099964319032e-05
"203688_at" 17.3390466778811 2.40002094284368e-35 4.89736818787812e-34
"203691_at" -5.02077964944087 1.99915661267102e-06 3.25607316382907e-06
"203695_s_at" 19.4878870059243 3.82403048553956e-36 8.87059192933496e-35
"203697_at" -1.24637306480424 0.214836981935186 0.244728734630037
"203698_s_at" -1.43002468860107 0.155072689241359 0.179588719537459
"203766_s_at" 14.3702037878611 9.98899659463434e-23 4.76422236335987e-22
"203798_s_at" -0.308326767732144 0.758402346212716 0.776145716612077
"203815_at" 0.882790541513596 0.37901928989928 0.415672301458308
"203817_at" 18.3898285706435 8.75368323516856e-38 3.04588387114615e-36
"203819_s_at" 1.49409029155174 0.137879260951818 0.16089416807716
"203820_s_at" 1.52037742885162 0.131158932679544 0.153873046691481
"203860_at" -6.59699608593529 1.07528878504984e-09 2.05526483134994e-09
"203874_s_at" 11.604679454602 9.6200502367905e-22 4.29396411443914e-21
"203876_s_at" 7.78445331357277 2.40300831287797e-11 5.01910740384198e-11
"203881_s_at" 7.33001609410844 7.23415398621085e-11 1.47673196705184e-10
"203889_at" 0.183467456334769 0.854727529732226 0.865604909370378
"203892_at" -5.0416197944602 1.51324520327515e-06 2.49115957657447e-06
"203896_s_at" -4.60327402114272 1.31402842948193e-05 2.04448935522036e-05
"203908_at" -6.1598537627219 8.58650511054507e-09 1.5819421569488e-08
"203913_s_at" 0.665365695506241 0.507113661803011 0.540286023813786
"203915_at" 6.09965788073636 1.54397066218472e-08 2.80073351161706e-08
"203946_s_at" -1.50550904405588 0.134775045107066 0.157873446104757
"203951_at" 14.5269022734321 2.98503955891968e-23 1.51327667705497e-22
"203980_at" 10.6658243403871 6.16262173358584e-16 1.79372126884409e-15
"203999_at" 0.350913406772502 0.726213431193994 0.745696018214624
"204006_s_at" 13.6072843863986 2.25579022630923e-25 1.34906829549978e-24
"204007_at" 12.630143076924 4.16265453480926e-23 2.08268761202385e-22
"204030_s_at" 16.4898324444238 1.28131727300051e-29 1.17466870955915e-28
"204035_at" 9.14715952687991 3.79969900468055e-15 1.03263507306749e-14
"204042_at" 9.68980957895223 1.81133561946858e-16 5.49139570971564e-16
"204051_s_at" 17.8830154745205 3.22081880223684e-35 6.24186529901848e-34
"204052_s_at" 15.1732937740141 1.77696278628644e-25 1.07957540706529e-24
"204069_at" 17.384249758641 1.7617666299255e-32 2.21087271345569e-31
"204105_s_at" -1.8409438040491 0.0678768134838414 0.0824103104232841
"204154_at" 10.823205551968 4.24669583463186e-16 1.25032525438873e-15
"204179_at" -7.99458404822935 7.45683149007404e-13 1.72975894110657e-12
"204213_at" -9.04966841961424 3.08180007354398e-15 8.44049358246123e-15
"204221_x_at" 8.3788224650295 6.98204194868125e-14 1.73813109324081e-13
"204222_s_at" 9.4391779671766 4.07242911675478e-16 1.2013273560215e-15
"204235_s_at" 12.6874091348684 3.22650253529646e-24 1.76420549340675e-23
"204237_at" 12.743335153073 3.82619700175705e-24 2.07727220201775e-23
"204259_at" 2.91783707825749 0.00426602890600054 0.0057041836288968
"204260_at" 1.12226616747807 0.264271699982572 0.29771889085601
"204268_at" 2.69275005376088 0.0084021192535505 0.0110322852291474
"204273_at" 1.18733486891671 0.237361332874957 0.268787130644645
"204284_at" 14.4214272178706 3.38552071234405e-23 1.70501059559169e-22
"204298_s_at" 11.9308144734915 3.16803670848382e-20 1.26970267033736e-19
"204304_s_at" -6.37728266587735 1.04204156398311e-08 1.90833209863415e-08
"204320_at" 13.2395302068265 5.07619564836547e-24 2.68915416527596e-23
"204337_at" 9.90450776544233 2.45735288665461e-16 7.3480610731801e-16
"204338_s_at" 6.38332593105202 9.07138237608221e-09 1.66926519444494e-08
"204359_at" 18.6952974397951 1.47577507210971e-34 2.59702486827583e-33
"204364_s_at" 7.3075429385067 2.7788507629729e-10 5.4684068356189e-10
"204365_s_at" 6.17586839151695 3.66830637043153e-08 6.53804080690415e-08
"204409_s_at" -1.16086354772202 0.248047159986224 0.280059145972646
"204410_at" -1.24604354370654 0.215232560626109 0.244997063433884
"204416_x_at" 11.4963390617232 4.07771113099188e-19 1.50433150398761e-18
"204422_s_at" 6.2828581773981 1.43559285989039e-08 2.61032383431376e-08
"204424_s_at" 8.77061660035497 1.96575497800409e-12 4.42583951665333e-12
"204437_s_at" -0.718192792987357 0.474056989951162 0.508963009547847
"204438_at" 15.1105008234809 8.60327138053655e-30 8.2840304928311e-29
"204439_at" 8.30408148308476 4.20572843076413e-13 9.921371691063e-13
"204457_s_at" 24.2618695822432 4.43122693936661e-49 6.78420844417028e-46
"204463_s_at" 14.9350092296726 4.18848745524999e-29 3.59703793317564e-28
"204464_s_at" 16.3771448230831 2.07856696326906e-33 2.91952845941737e-32
"204466_s_at" 9.15524487575047 1.34073755444199e-15 3.78023792974344e-15
"204468_s_at" 12.4818820075186 4.65250663087624e-21 1.97860768107543e-20
"204471_at" 8.26592794957329 1.05010025140704e-11 2.24539592863712e-11
"204475_at" 1.60509970378897 0.11145598657502 0.131971473663075
"204527_at" 14.9013516031229 2.92146783410679e-26 1.88724356709599e-25
"204533_at" 6.66478560139524 8.84125225471591e-10 1.70049713592589e-09
"204557_s_at" 12.5060743348678 5.83142510757615e-19 2.11061745619364e-18
"204563_at" 7.8230175456384 3.70308336039994e-12 8.15743974787382e-12
"204584_at" 6.36168431886894 9.50783932198853e-09 1.7474792319285e-08
"204591_at" 5.50184377715564 2.68780141194877e-07 4.56717420831695e-07
"204597_x_at" 8.01234467476559 7.89207890624935e-13 1.82795352578937e-12
"204602_at" 2.25563445357619 0.0265588326359983 0.0333838856861359
"204606_at" 9.57280641143237 5.22558399122149e-15 1.39622497217454e-14
"204607_at" -6.10673145735709 1.78276863001804e-08 3.23008138764215e-08
"204614_at" 2.56713393612462 0.0122929117699978 0.0159495321354802
"204619_s_at" 18.32808366391 5.15842678695332e-38 2.02501318226296e-36
"204646_at" 13.158353257498 8.81336169451461e-26 5.48506372126092e-25
"204653_at" -1.80181046574788 0.0742721323112255 0.0896771565997525
"204671_s_at" 13.6286646777283 3.9466962022383e-24 2.13512080764199e-23
"204673_at" -13.4069663321458 1.7658811130422e-24 9.79552168140439e-24
"204688_at" 15.3651294863792 5.86494181046056e-31 6.36824532752846e-30
"204705_x_at" -4.01821421164884 0.000107884399309545 0.00015989449694377
"204714_s_at" 3.3736502477772 0.00100435406672555 0.00140170107215754
"204719_at" 9.62403324899348 2.23670373492103e-15 6.22616985120744e-15
"204720_s_at" 0.460743539535153 0.645747198208146 0.668450953655626
"204733_at" 2.35983648079743 0.0202388673556143 0.02573563614738
"204748_at" 1.47882135683363 0.14192029179797 0.165357661143602
"204749_at" 16.6261569399037 7.55043398883381e-27 5.13765086084647e-26
"204774_at" 12.4827302958109 9.04192953242136e-23 4.35320569626953e-22
"204776_at" 12.4265399708252 2.92349876049303e-19 1.09694308383774e-18
"204783_at" 1.39941254905121 0.164046228254026 0.189367776584305
"204784_s_at" 2.80602792746162 0.00578113796533305 0.00766977662471828
"204787_at" 13.9369840158339 1.41270592773171e-24 7.89362326772721e-24
"204793_at" 11.2843906874138 4.33363279666211e-18 1.46787429462161e-17
"204796_at" 10.8702211880262 9.74228279369784e-17 3.00714414458697e-16
"204797_s_at" 13.7864916435233 4.09859096748951e-23 2.05735828564801e-22
"204818_at" -4.45435412273966 1.92642041491e-05 2.96119443295905e-05
"204844_at" 8.2370661730308 6.8225335876298e-13 1.58984762901997e-12
"204885_s_at" 1.40893911786275 0.161433115648707 0.186672281010703
"204894_s_at" 17.0610103719378 5.88828964063035e-33 7.9778508316859e-32
"204895_x_at" -9.55015422851141 6.19813249579702e-16 1.80063393758354e-15
"204913_s_at" 6.56195788491099 9.63542474808411e-09 1.76880519056556e-08
"204914_s_at" 8.951807592441 1.99563761950747e-13 4.80396414381436e-13
"204920_at" -5.09954888666398 1.34298553109857e-06 2.21563668977576e-06
"204932_at" -1.40544297690253 0.162538115421265 0.18780819223393
"204933_s_at" -0.529868822410367 0.597299308281218 0.623357355813595
"204938_s_at" 17.8350587447938 2.65114282154386e-28 2.070867173359e-27
"204939_s_at" 19.0682019975173 3.77470667218529e-35 7.22384489389461e-34
"204940_at" 17.6676996580255 1.0655456442166e-29 9.94725842253421e-29
"204955_at" 15.4000161913414 2.1408854070928e-28 1.69828785402024e-27
"204959_at" 14.9447864762032 5.97788444292084e-29 4.97398971853902e-28
"204963_at" 11.982034351209 3.86977626944167e-21 1.65031405808223e-20
"205000_at" -0.0975629012926227 0.922461009261344 0.92913671393363
"205001_s_at" 0.782621105236609 0.435741522349771 0.472531502274526
"205009_at" -5.63277275702896 1.67161826987625e-07 2.87879366836956e-07
"205043_at" -4.21190296797412 4.95479996817148e-05 7.44435598750789e-05
"205044_at" -2.2710555961874 0.0250849209618194 0.0315830707175538
"205048_s_at" 0.795413466453082 0.427957125098571 0.465012319748696
"205054_at" 1.33646082489308 0.184352669866529 0.211577164591945
"205064_at" 3.34410795686131 0.00128454897308808 0.0017797687581881
"205100_at" 18.619496218353 7.87201959690208e-33 1.05719842130325e-31
"205110_s_at" 3.00631830890108 0.00317019580711904 0.00427627293453678
"205122_at" 9.71779662516875 8.93710237117901e-17 2.76418257177274e-16
"205139_s_at" 9.80114924474095 1.63050281623753e-15 4.55529162711618e-15
"205157_s_at" 4.69260360742503 1.07394996305557e-05 1.68120387877104e-05
"205168_at" 20.3880118398397 4.80232436888263e-37 1.47047172175186e-35
"205174_s_at" -0.402681668412079 0.687834902847921 0.708664358183154
"205184_at" 2.32559560743709 0.0221617562461916 0.0280642256517116
"205199_at" -3.82710215520455 0.00021265404281621 0.000308877559605852
"205206_at" 12.0978308717338 9.26575057356657e-23 4.44649328833599e-22
"205207_at" 5.71501469262876 1.46703613482572e-07 2.5350251946029e-07
"205220_at" 3.86096837397225 0.00019363303032836 0.000282066764445975
"205226_at" 10.722791970898 4.36356365430557e-18 1.47474965888341e-17
"205229_s_at" -2.37941339060325 0.0188196138486898 0.0240708678382157
"205237_at" 9.35364127195574 4.67205702722258e-14 1.17260972273406e-13
"205242_at" 5.66278926175337 1.50074075910762e-07 2.59034284351044e-07
"205249_at" 11.9045708210957 1.20552329911189e-20 4.97481447692804e-20
"205267_at" 0.0905011702157154 0.928063377467652 0.934165043328715
"205269_at" 10.5506911126347 6.47086129767164e-19 2.32556071519607e-18
"205278_at" -0.472191767946531 0.637739597850588 0.66150360725559
"205295_at" -0.0745358441023065 0.940698497913856 0.945639790089372
"205311_at" -5.25576423388364 9.39881396579458e-07 1.56408523713386e-06
"205319_at" -0.58355908707266 0.560797650615029 0.590090173946124
"205328_at" 0.428706556332178 0.668948390769527 0.690600125602256
"205330_at" 14.5332572136535 1.21184359239423e-26 8.13742342085777e-26
"205342_s_at" -2.73631089242431 0.00713921043739557 0.00939014706155723
"205343_at" -3.108933271869 0.00230151033975945 0.00313209984904152
"205357_s_at" 10.3413373595839 4.3876514947988e-15 1.18265747157341e-14
"205381_at" 7.59467698429624 1.19003759017419e-11 2.52697302435045e-11
"205399_at" 9.57042465363195 1.9455571216694e-14 4.98101664427399e-14
"205404_at" 10.7238083036163 3.93498318624292e-18 1.33580027896628e-17
"205407_at" 15.0779536666508 1.52162522098661e-26 1.00848840403918e-25
"205422_s_at" 13.6476852702215 1.73789246613618e-21 7.58037995912962e-21
"205428_s_at" 7.45149351157705 1.81522939615824e-10 3.61864089260192e-10
"205433_at" 8.63538085378172 3.13960607969956e-12 6.95620391898702e-12
"205442_at" 3.9179979287651 0.000142901234571925 0.000209561101656722
"205472_s_at" -5.64737590087147 1.65330293717893e-07 2.85045810452808e-07
"205475_at" 7.95018288734586 3.82463054250496e-11 7.87030828034286e-11
"205476_at" -7.42760269978454 1.76766080944138e-11 3.7379678166502e-11
"205488_at" 3.07768520112028 0.00259103610413541 0.00351050997825779
"205498_at" 8.85526716770809 2.0009510227442e-14 5.11428383275687e-14
"205499_at" 10.2753744728566 1.6391451630532e-18 5.67767249917297e-18
"205501_at" 5.31858909193121 4.37865951874595e-07 7.36673376175829e-07
"205513_at" -5.54470242979409 2.34779400403079e-07 4.02066288609747e-07
"205514_at" 5.38734727887365 3.74095253854902e-07 6.31466189252321e-07
"205518_s_at" 10.2133880595532 1.91798991976593e-17 6.22127662534245e-17
"205525_at" 13.7434998939406 2.9964666780772e-24 1.64429766456494e-23
"205528_s_at" 13.1868925843986 1.41777952817661e-20 5.81935779527721e-20
"205529_s_at" 17.5397064940342 2.58075307674014e-30 2.66968443276294e-29
"205534_at" 8.57302346644424 9.60221803184403e-14 2.36350414899569e-13
"205541_s_at" -0.692482941394957 0.489851681200277 0.523717125640799
"205543_at" -2.88066992453285 0.00465927933208008 0.00619752967629418
"205544_s_at" 1.71588720718105 0.089537125356211 0.107178529257513
"205549_at" 4.25212986002741 5.88780396708352e-05 8.82882259902534e-05
"205554_s_at" -7.73878047524459 2.31990752362023e-12 5.20026122791006e-12
"205559_s_at" 12.2640446180425 6.4161313331911e-23 3.11844351463986e-22
"205568_at" 8.57608764653055 1.13595695689128e-13 2.78709952083421e-13
"205578_at" 9.10289687716211 3.58771932849984e-15 9.79108429934627e-15
"205595_at" 0.388020500074744 0.698665523481017 0.718372677266244
"205624_at" 7.64768808673745 3.91707251497632e-12 8.61643393739763e-12
"205625_s_at" 1.22358360167265 0.223912481072249 0.254121577851455
"205626_s_at" 0.993547021115292 0.322774858220564 0.359067476125487
"205654_at" -5.58372070065137 1.37159337331452e-07 2.37546318387389e-07
"205680_at" -0.826517675836639 0.410228475303114 0.446699712438881
"205681_at" 8.22720724167088 3.47101169605995e-13 8.26457061690168e-13
"205700_at" 14.4109178729754 2.02089062977021e-24 1.11696157190549e-23
"205713_s_at" 12.8074905837666 2.19170068880041e-20 8.85354552652621e-20
"205729_at" 11.8449176125781 2.29781149114296e-19 8.66489998261054e-19
"205767_at" 4.48369848287194 1.70044769109038e-05 2.62173757810611e-05
"205776_at" -7.87941235638197 1.49379974323096e-12 3.39318606362997e-12
"205778_at" 1.52612083622183 0.130295598832394 0.152977424702757
"205782_at" 8.63953557284773 2.3728140893909e-12 5.3110794895577e-12
"205786_s_at" 15.4798661347973 2.54321336984732e-27 1.81100449731919e-26
"205792_at" 5.29218388866313 1.7118806218117e-06 2.80909885529873e-06
"205795_at" 5.13712843694464 1.28717915861807e-06 2.12585899875326e-06
"205799_s_at" -5.37513099275506 3.66873354856189e-07 6.19959278460072e-07
"205802_at" 15.1132070114324 6.31680422125971e-26 3.96353576342156e-25
"205803_s_at" 13.1579138517144 3.07924021991102e-21 1.32797655681233e-20
"205815_at" -5.74397373720833 6.30605234072203e-08 1.1097202452466e-07
"205825_at" -4.69466410442932 6.81921705742423e-06 1.08188821916233e-05
"205828_at" -0.430150206756163 0.667938919948413 0.690023270203117
"205844_at" -2.0641427362939 0.0409930788414467 0.050735977127126
"205860_x_at" 2.36107591925602 0.0198447962642242 0.025318652567106
"205863_at" 4.10578304329114 0.000102852859856686 0.000152585008178863
"205880_at" 20.0739788555339 5.11785662184425e-37 1.53636048785168e-35
